Barycentric data loading time: 592.413316ms
Removing database directory samurai.db
Database directory samurai.db removed
Feeding update tasks to 16 workers
Block: 18908895 phase:modifiedaccounts accounts: 385 time: 3.241304274s
Fetching balances for 385 accounts
Fetched balances for 385 accounts
Block: 18908895 phase:balances accounts: 385 time: 24.23991ms
Block 18908898 account 0x00000000000000ADc04C56Bf30aC9d3c0aAF14dC time: 76.224948ms
Block 18908898 account 0x0000a26b00c1F0DF003000390027140000fAa719 time: 76.245067ms
Block 18908898 account 0x0000000000000000000000000000000000000001 time: 80.220629ms
Block 18908898 account 0x0000000000000000000000000000000000000007 time: 80.201251ms
Block 18908898 account 0x0676740e7355c83FE4259431D4377ED33a98a183 time: 43.732277ms
Block 18908898 account 0x088ee5007C98a9677165D78dD2109AE4a3D04d0C time: 38.143596ms
Block 18908898 account 0x09b17830Cb4a734AB8b66d2bb7e6B97111076EA1 time: 33.320924ms
Block 18908898 account 0x08dC8ffC2Db71EA07537D1328B3be0799b604396 time: 42.547244ms
Block 18908898 account 0x0b5c4a7FcDA49e0a8661419Bb55B86161a86db2a time: 33.784732ms
Block 18908898 account 0x0A13C51F609c81087A9D0246485C08D27fe5baf7 time: 33.995371ms
Block 18908898 account 0x0B7f0e51Cd1739D6C96982D55aD8fA634dd43A9C time: 38.010809ms
Block 18908898 account 0x0cDd9f2910465f9423120F3e83cef5A15dC75319 time: 38.223095ms
Block 18908898 account 0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e time: 45.874402ms
Block 18908898 account 0x151771a16117293000120fCCdEb96CFd419F3663 time: 38.552113ms
Block 18908898 account 0x11Ff25C8e7830e6b2c2fce834Ba279645473C371 time: 42.609361ms
Block 18908898 account 0x16ECCfDbb4eE1A85A33f3A9B21175Cd7Ae753dB4 time: 38.631214ms
Block 18908898 account 0x119CDd14f28c4897EE85957bbe89Bf714DF6931a time: 42.720785ms
Block 18908898 account 0x1A8f43e01B78979EB4Ef7feBEC60F32c9A72f58E time: 47.271141ms
Block 18908898 account 0x1ac1A8FEaAEa1900C4166dEeed0C11cC10669D36 time: 42.178673ms
Block 18908898 account 0x1111111254EEB25477B68fb85Ed929f73A960582 time: 55.998356ms
Block 18908898 account 0x111111111117dC0aa78b770fA6A738034120C302 time: 57.349148ms
Block 18908898 account 0x0e1734965617ECC387572f43F9541394308aC0A7 time: 57.55155ms
Block 18908898 account 0x1b0ec8A35e6beD5CF01986f35dbc9F9078FCF1b9 time: 40.055741ms
Block 18908898 account 0x1B66c6c91b7CF8015A354b01D6411a87161c1215 time: 39.39468ms
Block 18908898 account 0x1BeE69b7dFFfA4E2d53C2a2Df135C388AD25dCD2 time: 38.214852ms
Block 18908898 account 0x1BF7A9E3A364e7F5761345837f222cd93e230C4f time: 39.31401ms
Block 18908898 account 0x1C17D269aaF9Fe2f84EFD5addA6076C1340718df time: 41.070216ms
Block 18908898 account 0x1C727a55eA3c11B0ab7D3a361Fe0F3C47cE6de5d time: 40.632365ms
Block 18908898 account 0x1cED2cef30d40Bb3617F8d455071b69F3B12D06f time: 40.907587ms
Block 18908898 account 0x1EA2958205c902E4A8b02FB83BAca36bc983672D time: 40.496469ms
Block 18908898 account 0x1EB73FEE2090fB1C20105d5Ba887e3c3bA14a17E time: 42.550615ms
Block 18908898 account 0x1FcbB6AF207cB2C786EcC766cF89a1e5D7f4736E time: 45.121739ms
Block 18908898 account 0x1E2F15302B90EddE696593607b6bD444B64e8F02 time: 45.607605ms
Block 18908898 account 0x23eC28598DCeB2f7082Cc3a9D670592DfEd6e0dC time: 45.744885ms
Block 18908898 account 0x264bd8291fAE1D75DB2c5F573b07faA6715997B5 time: 51.837176ms
Block 18908898 account 0x25f8087EAD173b73D6e8B84329989A8eEA16CF73 time: 51.902568ms
Block 18908898 account 0x289d0C6F414514D87aE39Ef2942dD0264D7a609E time: 55.687156ms
Block 18908898 account 0x26b8Fd75875Ed70Fe192C35F2681ED37e5DEd93e time: 55.961463ms
Block 18908898 account 0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549 time: 66.986716ms
Block 18908898 account 0x290A6a7460B308ee3F19023D2D00dE604bcf5B42 time: 56.484812ms
Block 18908898 account 0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599 time: 73.991396ms
Block 18908898 account 0x29DCA82d0F4f144D02E792522A751e1Be478F6f8 time: 48.076819ms
Block 18908898 account 0x2e6d9aDBa8164dd78190Ed387eE17Dea4322e447 time: 47.946376ms
Block 18908898 account 0x28C6c06298d514Db089934071355E5743bf21d60 time: 71.585626ms
Block 18908898 account 0x31A2eE8B5e84B969eCF70d637016aE3B74cDFDDA time: 49.64839ms
Block 18908898 account 0x2e85ae1C47602f7927bCabc2Ff99C40aA222aE15 time: 54.333379ms
Block 18908898 account 0x2957018ABE642c82B2aD04F8926207cc6bb9F4d9 time: 70.408004ms
Block 18908898 account 0x29984d1F9055cafB02dcDd53C54B727902E44975 time: 70.396245ms
Block 18908898 account 0x2C55a98f4F0181A4B06E8dAc122534Ef3441eC26 time: 68.168276ms
Block 18908898 account 0x3306B33dF8987b16CFD60deFDe73c82D9F49c8F8 time: 54.739879ms
Block 18908898 account 0x31c8EAcBFFdD875c74b94b077895Bd78CF1E64A3 time: 65.561355ms
Block 18908898 account 0x35e78b3982E87ecfD5b3f3265B601c046cDBe232 time: 52.241559ms
Block 18908898 account 0x36a454aEF52938c8637CD4689B2980C1Cfd43389 time: 51.935132ms
Block 18908898 account 0x3772e655304D031f4169f8465BBfC26Bd14A9F33 time: 48.432806ms
Block 18908898 account 0x36e305b16F08a9f0B33dabaD3a49Fc22a920E8ee time: 48.812278ms
Block 18908898 account 0x383EFb5836051Fa6b9b319BaE8F5886a21167C98 time: 46.858964ms
Block 18908898 account 0x32400084C286CF3E17e7B677ea9583e60a000324 time: 68.582975ms
Block 18908898 account 0x3A856d4effa670C54585a5D523e96513e148e95d time: 40.885969ms
Block 18908898 account 0x3a4f40631a4f906c2BaD353Ed06De7A5D3fCb430 time: 42.450192ms
Block 18908898 account 0x3c11F6265Ddec22f4d049Dde480615735f451646 time: 38.903642ms
Block 18908898 account 0x3E87d4C24fb56c52A0dBD089a6219b7086d577d8 time: 38.547199ms
Block 18908898 account 0x3E5F5907518C3E391228eA5882cBC22dF21b1583 time: 42.215309ms
Block 18908898 account 0x3845badAde8e6dFF049820680d1F14bD3903a5d0 time: 61.090534ms
Block 18908898 account 0x3B95bC951EE0f553ba487327278cAc44f29715E5 time: 76.618606ms
Block 18908898 account 0x4188AAbb7ce288B6A8b780f11EDF11a6B89AA8D4 time: 56.900717ms
Block 18908898 account 0x436c76637Ec45821eE451BE285588267361632d4 time: 56.776663ms
Block 18908898 account 0x412940FDaC1214Fc3Df430769F54e69210A18e49 time: 62.06261ms
Block 18908898 account 0x4791e07C247e375B426A6A2f524639794361FB77 time: 54.280169ms
Block 18908898 account 0x4675C7e5BaAFBFFbca748158bEcBA61ef3b0a263 time: 55.710815ms
Block 18908898 account 0x41F74bbB9527fF2F1c9B826831B51A40d4da419d time: 59.35676ms
Block 18908898 account 0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD time: 73.602328ms
Block 18908898 account 0x4A7Fe30DDE34a5211E9434e5e563689A0561498f time: 55.526114ms
Block 18908898 account 0x482579F93dC13e6B434E38b5a0447ca543D88A46 time: 57.533936ms
Block 18908898 account 0x491f5512751F5dB45c5415049D423aFfAaE70392 time: 57.201457ms
Block 18908898 account 0x4aAb15cB2DdE861E3a6e37647Dc82FE79Bec57CD time: 56.011221ms
Block 18908898 account 0x4b3bca2CC98DD0ad458d85a86D13C90ebC30232E time: 55.745928ms
Block 18908898 account 0x4D115C9eFAd45ae9fe30Ec95d5740B9cfE9D4615 time: 55.682459ms
Block 18908898 account 0x49048044D57e1C92A77f79988d21Fa8fAF74E97e time: 76.348773ms
Block 18908898 account 0x4b94b8379ac5E076420B9216489fF571748c9Ba8 time: 81.083494ms
Block 18908898 account 0x4D3A69abbeb70C61533F2259188b343B84617bc6 time: 55.507403ms
Block 18908898 account 0x51CF13f3291166a5964597d0abBB1C259aDE553c time: 60.052609ms
Block 18908898 account 0x56Eddb7aa87536c09CCc2793473599fD21A8b17F time: 52.875152ms
Block 18908898 account 0x4d9F5ce29526d1c7FC08bc048BA78ab3b30DF35C time: 62.759106ms
Block 18908898 account 0x54ac78e26Ca7e3dCDFFCACE5141Dd5f1C9B4024d time: 59.642901ms
Block 18908898 account 0x4f7c4d0A10a3501582281D8F58De5AEBc68Ef7d2 time: 62.363449ms
Block 18908898 account 0x58b704065B7aFF3ED351052f8560019E05925023 time: 53.297119ms
Block 18908898 account 0x55a64227980B70BfA5707B747C4A56855d15c222 time: 53.863998ms
Block 18908898 account 0x595832F8FC6BF59c85C527fEC3740A1b7a361269 time: 49.583967ms
Block 18908898 account 0x590e031Ddf1D9e6413712916a49e1046D12C7959 time: 50.156848ms
Block 18908898 account 0x4d224452801ACEd8B2F0aebE155379bb5D594381 time: 73.243575ms
Block 18908898 account 0x5A5dd7586E769cc44258fa397cc0a0Ac06946D9c time: 48.334142ms
Block 18908898 account 0x4fd39C9E151e50580779bd04B1f7eCc310079fd3 time: 74.015402ms
Block 18908898 account 0x508E00D5ceF397B02d260D035e5EE80775e4C821 time: 73.711639ms
Block 18908898 account 0x5c4ac68aAc56eBe098D621Cd8CE9F43270Aaa355 time: 35.393812ms
Block 18908898 account 0x5b7F31D4163ab12c691Abd84801810F85fd69089 time: 51.15701ms
Block 18908898 account 0x60031819a16266d896268cfEa5d5be0b6c2B5D75 time: 61.26427ms
Block 18908898 account 0x61aEAf9eA3E2c12541d2651432c9705eb315b6ee time: 60.736426ms
Block 18908898 account 0x62613AA9594D0116b5CA23aCd37dDDAc90c67E5c time: 64.372669ms
Block 18908898 account 0x5e7Cf53C3BF6F33a40d37038FEfC65362661336E time: 65.308216ms
Block 18908898 account 0x5d22045DAcEAB03B158031eCB7D9d06Fad24609b time: 65.697458ms
Block 18908898 account 0x6477875A989dFdeC22BEC8566211EbD949678B88 time: 60.267743ms
Block 18908898 account 0x5D0a0450ee367C90cBc1B5a16ff7D095f7F11f56 time: 76.752808ms
Block 18908898 account 0x635ba609680c55C3bDd0B3627b4c5dB21b13c310 time: 67.056379ms
Block 18908898 account 0x63Fbe3a9C5aD79ebDf9bb632DD03812af8a087BD time: 66.69469ms
Block 18908898 account 0x5FDCCA53617f4d2b9134B29090C87D01058e27e9 time: 69.33606ms
Block 18908898 account 0x664Df423eC1c322EF409Cb4d8439dc57310DB9E8 time: 54.867941ms
Block 18908898 account 0x69555f04B515219DcFba177cf407BE0Bb82E9401 time: 54.836153ms
Block 18908898 account 0x6577f37b3e1257A0823ccc8199c5EF3d7971f719 time: 61.124101ms
Block 18908898 account 0x65c3abE39c389E553eb6f7CE9c1AF9fe8fF7ABcA time: 63.165467ms
Block 18908898 account 0x64107779b14369609Bc016f2d03601Cf44aEd3DB time: 84.682489ms
Block 18908898 account 0x5D738fBf1D8940BBE72Af847d88c517064DE76e7 time: 88.057742ms
Block 18908898 account 0x69fa7015e3605be220018b5fD747669Cf8Da8Ff0 time: 37.35907ms
Block 18908898 account 0x6a94afE13781202ac82e957d77E203Fa0A0CAD53 time: 38.775499ms
Block 18908898 account 0x6BAfaDFC7a21da3913FE9EB71432FB900ce248a3 time: 38.721236ms
Block 18908898 account 0x6D76F7d16CA40dD13E52dF3E1615318f763c0241 time: 38.314889ms
Block 18908898 account 0x6bC5764bC3294342fC7a40EDa3d66cd3B0B0A66A time: 38.649386ms
Block 18908898 account 0x70D2b7C19352bB76e4409858FF5746e500f2B67c time: 38.49991ms
Block 18908898 account 0x70401dFD142A16dC7031c56E862Fc88Cb9537Ce0 time: 42.259279ms
Block 18908898 account 0x7094ec311AeF63D89f5b525f6C65A580c1538F3B time: 42.278219ms
Block 18908898 account 0x710bDa329b2a6224E4B44833DE30F38E7f81d564 time: 40.47592ms
Block 18908898 account 0x6982508145454Ce325dDbE47a25d4ec3d2311933 time: 50.884363ms
Block 18908898 account 0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80 time: 51.916732ms
Block 18908898 account 0x763b548C055ab46B054f50F440Fe71f6DCd0D4a2 time: 43.792268ms
Block 18908898 account 0x74F01859D98fc68e25C7984F48dC8a117f58C9DF time: 46.98786ms
Block 18908898 account 0x73fEf863039ECc509eb017748817709D7AA7A975 time: 55.53856ms
Block 18908898 account 0x7723a0Fe7cBEAbAF87d5e6948B93CA43FF61fACA time: 49.260042ms
Block 18908898 account 0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D time: 49.68728ms
Block 18908898 account 0x7Ce2FFA338d303C68138851A337D3B3Fb8Da3553 time: 41.067698ms
Block 18908898 account 0x7f792db54B0e580Cdc755178443f0430Cf799aCa time: 42.983816ms
Block 18908898 account 0x7f45F62aad4101F1cE717b0484460b6639eAD2f4 time: 46.648639ms
Block 18908898 account 0x816E316aE925E221a319B1E78706E3549E0cD8bb time: 42.671662ms
Block 18908898 account 0x7F86Bf177Dd4F3494b841a37e810A34dD56c829B time: 43.01288ms
Block 18908898 account 0x837d91FD46c58ec5f17851F1cDF7c2244Ad696Ad time: 42.070629ms
Block 18908898 account 0x818a2CA5Fb58Ac7Aba7540c546389e1a157Af3eC time: 42.680849ms
Block 18908898 account 0x834e7FDc574cC0c95857da38190B453A3666387E time: 42.891766ms
Block 18908898 account 0x86e9Bd5E42a9AFdE8d9C2594E84E49CC7718f381 time: 35.889963ms
Block 18908898 account 0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0 time: 53.691119ms
Block 18908898 account 0x88CbC4575d293020cc244CA6f94Ba79D8f62829D time: 30.531646ms
Block 18908898 account 0x817b0E4c3E4316B77d9cae8f0445780C032323D0 time: 46.314913ms
Block 18908898 account 0x86Ef3E6a081f7698Df2B73e9bf5a62c2fa20aF87 time: 38.79312ms
Block 18908898 account 0x858646372CC42E1A627fcE94aa7A7033e7CF075A time: 41.859604ms
Block 18908898 account 0x8B77597E53d5b3Edf4AC66726C3dEA07826e1254 time: 71.164432ms
Block 18908898 account 0x8C8D7C46219D9205f056f28fee5950aD564d7465 time: 61.061347ms
Block 18908898 account 0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640 time: 74.301918ms
Block 18908898 account 0x9228624C3185FCBcf24c1c9dB76D8Bef5f5DAd64 time: 66.188774ms
Block 18908898 account 0x8d7523Ab01e19ecC1e08FaA31cE92b240814E41c time: 66.245727ms
Block 18908898 account 0x88dF592F8eb5D7Bd38bFeF7dEb0fBc02cf3778a0 time: 81.109044ms
Block 18908898 account 0x93F635372008B7c5d770AAa6Ff313454c8dc498c time: 66.522498ms
Block 18908898 account 0x9360C489056b64D5003Bf22f4f31458e31cc8028 time: 67.272124ms
Block 18908898 account 0x94e5B38243BAf400814e5A8A6B16D9716C6e208c time: 64.767546ms
Block 18908898 account 0x95B564F3B3BaE3f206aa418667bA000AFAFAcc8a time: 63.855884ms
Block 18908898 account 0x93297266a1515bfeD06a3B7e0c7176c3eDb9c4F3 time: 77.536308ms
Block 18908898 account 0x9168765EE952de7C6f8fC6FaD5Ec209B960b7622 time: 81.602918ms
Block 18908898 account 0x95aD61b0a150d79219dCF64E1E6Cc01f0B64C4cE time: 85.470024ms
Block 18908898 account 0x9696f59E4d72E237BE84fFD425DCaD154Bf96976 time: 84.576069ms
Block 18908898 account 0x92c2eA2FAFE891758dA0eD2Ec2978ACf1D4162fb time: 89.366776ms
Block 18908898 account 0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5 time: 86.63605ms
Block 18908898 account 0x9B40425362a2C59145FB16da63F78DD8D93a4279 time: 43.227116ms
Block 18908898 account 0x9b4306e7B6EDe125b5E8CAc309fFB58AF5eED6F0 time: 46.778408ms
Block 18908898 account 0x97D402140639957822fA87399667caecF49FA937 time: 50.467919ms
Block 18908898 account 0x9b4A593CF664A22B440351BDC0FD47e4f103726c time: 53.311584ms
Block 18908898 account 0x9CDeC7b3e4E202b148140E08ba5CDa00E53Ba21f time: 53.644229ms
Block 18908898 account 0x9D58779365B067D5D3fCc6e92d237aCd06F1e6a1 time: 52.416559ms
Block 18908898 account 0xA35b1B31Ce002FBF2058D22F30f95D405200A15b time: 51.885097ms
Block 18908898 account 0x9feBc984504356225405e26833608b17719c82Ae time: 66.839204ms
Block 18908898 account 0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48 time: 66.83466ms
Block 18908898 account 0x9d55D5cE5DDed6210928b49A921522E0Bcf1fda6 time: 71.344377ms
Block 18908898 account 0xA94fFD16bae91B32F3E57f7C7e04F0937F01bb90 time: 52.274485ms
Block 18908898 account 0xa8d79aC587832C814FbDC45F9a5e1413A0Db2936 time: 53.325979ms
Block 18908898 account 0xA7e9dA4851992b424BAb4c8AE97689AF69C654FA time: 53.484728ms
Block 18908898 account 0xa21Ed0Af81d7cdaEbD06d1150C166821cFCD64FF time: 76.684565ms
Block 18908898 account 0xAda8B038A7029e8e1c0Bc3cf52314D4F04f3ce1E time: 48.088371ms
Block 18908898 account 0xa26e73C8E9507D50bF808B7A2CA9D5dE4fcC4A04 time: 72.896293ms
Block 18908898 account 0xADE9C91b6db5befcAf3621442C9D82c0d06DC9D5 time: 50.939237ms
Block 18908898 account 0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C time: 70.405243ms
Block 18908898 account 0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85 time: 52.553519ms
Block 18908898 account 0xAf06e7c7170EB22D52eb09b5EC5d1373c34164e9 time: 53.254959ms
Block 18908898 account 0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13 time: 68.758099ms
Block 18908898 account 0xAf1FC3CF10E4Ee8132084A7968cbdB6E7C4a26e2 time: 46.186988ms
Block 18908898 account 0xae78736Cd615f374D3085123A210448E74Fc6393 time: 60.407042ms
Block 18908898 account 0xb3D9cf8E163bbc840195a97E81F8A34E295B8f39 time: 49.237433ms
Block 18908898 account 0xb449deA2184B21A8df3055C9CD032821E43D3347 time: 48.720719ms
Block 18908898 account 0xb8901acB165ed027E32754E0FFe830802919727f time: 42.526503ms
Block 18908898 account 0xb46a0f71fDEd6ceb00B1c9278E0AC7E22C242DF5 time: 48.652373ms
Block 18908898 account 0xB8001C3eC9AA1985f6c747E25c28324E4A361ec1 time: 51.262507ms
Block 18908898 account 0xb23360CCDd9Ed1b15D45E5d3824Bb409C8D7c460 time: 62.062186ms
Block 18908898 account 0xBb59fc664aF2ca6b5172a3E99a3085182C50Cb67 time: 44.660289ms
Block 18908898 account 0xbBFc78E5c80867c9EA996d803030d6dB5655bd37 time: 46.515908ms
Block 18908898 account 0xb3CEf8a292bF665aFaAF717A9Dbcc156d70D4ad6 time: 71.216555ms
Block 18908898 account 0xBC6EbD62BfBe058bc29673b42E3c7D90A1A9A815 time: 39.943597ms
Block 18908898 account 0xB69753c06BB5c366BE51E73bFc0cC2e3DC07E371 time: 66.145314ms
Block 18908898 account 0xBA11D00c5f74255f56a5E366F4F77f5A186d7f55 time: 59.291335ms
Block 18908898 account 0xbda3aBD27D62d794b1E56D37c1F3E01b1dF7278C time: 36.848105ms
Block 18908898 account 0xbD13D873213fF645cf8C3a13e77A51f25Cbf159B time: 38.496848ms
Block 18908898 account 0xBc810BdB2A61BF0d136cCFC793B48840237EDB26 time: 42.999684ms
Block 18908898 account 0xBD70C2c25B4c4fA56aA41B46fc4595bBdDdAA48f time: 40.708401ms
Block 18908898 account 0xc05682c41B3A833c31FF3839491a5E64E01417Bd time: 45.702662ms
Block 18908898 account 0xc0Ee6bEEe2c82d54FeDaE0E67bfb105b5139B045 time: 45.451067ms
Block 18908898 account 0xC2ea05f09F326337629b35A3d1038734403dca8B time: 45.815762ms
Block 18908898 account 0xc03055E0159c07F739eac50009Bd126Dd90F3481 time: 54.802826ms
Block 18908898 account 0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 time: 55.81413ms
Block 18908898 account 0xC3FcAAF156293D1dB2724f3494eDd0c062F86704 time: 42.585455ms
Block 18908898 account 0xc93Db843662FC64b4C02A21fEed36A8827c60d25 time: 44.192447ms
Block 18908898 account 0xCa1cbE8a0499a34c28D0b35bC62dec71A74c98EA time: 46.1006ms
Block 18908898 account 0xc971983B32fC6C706bc78a0139Bf329f0045076B time: 49.765954ms
Block 18908898 account 0xca48BA21370Be14CdDc53E46c27c68eaeBB2961d time: 45.071173ms
Block 18908898 account 0xBDc327Bc6d249e37141757d4CA350202e17A11A3 time: 75.34222ms
Block 18908898 account 0xcb7A7BabfCae5Da1Cfc1E4f3253C747912658cd8 time: 43.522603ms
Block 18908898 account 0xc7bBeC68d12a0d1830360F8Ec58fA599bA1b0e9b time: 51.868987ms
Block 18908898 account 0xcA74F404E0C7bfA35B13B511097df966D5a65597 time: 46.991202ms
Block 18908898 account 0xC14e16261662887954d38e4FA788c7a9e78a54F0 time: 69.832956ms
Block 18908898 account 0xc66eA08f10Cf583D4a968A41fC6a03AeCba1CD7D time: 65.115676ms
Block 18908898 account 0xcbf04399bF9e1cc030505A47Cf7b4B4d516612D8 time: 44.772567ms
Block 18908898 account 0xCd3F730aaCaaC8e294a4361ecaAbA03562F4E328 time: 51.321615ms
Block 18908898 account 0xcce9a5B4fFF39A7b05A1e67B4cCcbAa6a5BBFAA2 time: 51.975966ms
Block 18908898 account 0xcDd37Ada79F589c15bD4f8fD2083dc88E34A2af2 time: 57.623063ms
Block 18908898 account 0xD144F423172d3eD9A79C65afA7C6ad299589d79E time: 53.513868ms
Block 18908898 account 0xCe2DF7509E3c58458C616c183b4500b84e1947fd time: 60.24038ms
Block 18908898 account 0xce92051E9A6f1f58B0745802805bE1bb538359E8 time: 54.253749ms
Block 18908898 account 0xD21adF8B2b7de80D8672DF8c87B7b126A19e4d73 time: 62.207259ms
Block 18908898 account 0xcF53CA7e8Fc48E207Af7Ca55Ad8D4dE1B4E85ce9 time: 63.422673ms
Block 18908898 account 0xCBD6832Ebc203e49E2B771897067fce3c58575ac time: 86.07646ms
Block 18908898 account 0xd19d4B5d358258f05D7B411E21A1460D11B0876F time: 71.227121ms
Block 18908898 account 0xce16F69375520ab01377ce7B88f5BA8C48F8D666 time: 83.464821ms
Block 18908898 account 0xd9ADfB67381D392C6e9671F64cDD9014BFcD74F2 time: 65.232042ms
Block 18908898 account 0xDb8d79C775452a3929b86ac5DEaB3e9d38e1c006 time: 54.111906ms
Block 18908898 account 0xdAC17F958D2ee523a2206206994597C13D831ec7 time: 69.389446ms
Block 18908898 account 0xd35EFAE4097d005720608Eaf37E42a5936C94B44 time: 79.32614ms
Block 18908898 account 0xCfC0F98f30742B6d880f90155d4EbB885e55aB33 time: 83.289771ms
Block 18908898 account 0xdC1D67Bc953Bf67F007243c7DED42d67410a6De5 time: 53.489813ms
Block 18908898 account 0xdBD0D5cB7Df94F94951E8d87A9570F30C1dDD50c time: 53.846068ms
Block 18908898 account 0xde67d97b8770dC98C746A3FC0093c538666eB493 time: 45.185206ms
Block 18908898 account 0xDe5511C2fFeC1521eDcAaa174D5D5Cd60636ed95 time: 50.280422ms
Block 18908898 account 0xe23422e624677BaE9dd14e9e64A1d6065c73f0Fa time: 44.788073ms
Block 18908898 account 0xE0Da4E7b3f34AA8c9Fd37880b8C4C36A0109A69b time: 389.884449ms
Block 18908898 account 0xDFd5293D8e347dFe59E90eFd55b2956a1343963d time: 390.462864ms
Block 18908898 account 0xe3170D65018882a336743a9c396C52eA4B9c5563 time: 381.763355ms
Block 18908898 account 0xE5dFc83ECaa269CE487A4b1f17B807d126930330 time: 385.262267ms
Block 18908898 account 0xE4eDb277e41dc89aB076a1F049f4a3EfA700bCE8 time: 385.554435ms
Block 18908898 account 0xe62FD25E251f05B7cdaC43bc77B22263b6719ce6 time: 383.638922ms
Block 18908898 account 0xe6e1F4F9b0303Ca3878A110061C0Ec9b84fddD03 time: 383.649304ms
Block 18908898 account 0xDc95346D5580FeE505bba6047D14373FB983EBEd time: 421.219274ms
Block 18908898 account 0xe6fd75ff38Adca4B97FBCD938c86b98772431867 time: 387.792932ms
Block 18908898 account 0xDef1C0ded9bec7F1a1670819833240f027b25EfF time: 417.19328ms
Block 18908898 account 0xe89335dF975A9097f8871427c04eC5f683ec49f6 time: 382.794141ms
Block 18908898 account 0xE7bd7Ad246abD89964732A0783bbe1f629f557Ad time: 383.443587ms
Block 18908898 account 0xE923FAb3B611b898B2119ec8e5D66D0E1C884F3C time: 380.902793ms
Block 18908898 account 0xeA9c060b21028E1b7180253Cb89E4900D17E051C time: 377.324657ms
Block 18908898 account 0xE743a49F04F2f77eB2D3b753aE3AD599dE8CEA84 time: 402.614429ms
Block 18908898 account 0xE931b03260B2854e77e8dA8378A1BC017b13cb97 time: 384.705635ms
Block 18908898 account 0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456 time: 1.147731865s
Block 18908898 account 0xEDf8c904c09BF399d2a754349202A699eE3805c8 time: 1.149746376s
Block 18908898 account 0xEE665E8f40150a82Dd55d12fA569536589b4004e time: 1.147881253s
