id	count	probability
1163	30	0.000000623718
1164	29	0.000000602927
1165	19	0.000000395021
1166	23	0.000000478184
1167	18	0.000000374231
1168	26	0.000000540556
1169	21	0.000000436603
1170	29	0.000000602927
1171	17	0.000000353440
1172	32	0.000000665299
1173	31	0.000000644509
1174	30	0.000000623718
1175	28	0.000000582137
1176	19	0.000000395021
1177	12	0.000000249487
1178	23	0.000000478184
1179	12	0.000000249487
1180	29	0.000000602927
1181	29	0.000000602927
1182	16	0.000000332650
1183	23	0.000000478184
1184	31	0.000000644509
1185	16	0.000000332650
1186	21	0.000000436603
1187	21	0.000000436603
1188	18	0.000000374231
1189	20	0.000000415812
1190	26	0.000000540556
1191	23	0.000000478184
1192	18	0.000000374231
1193	25	0.000000519765
1194	21	0.000000436603
1195	35	0.000000727671
1196	22	0.000000457393
1197	23	0.000000478184
1198	21	0.000000436603
1199	20	0.000000415812
1200	27	0.000000561346
1201	15	0.000000311859
1202	31	0.000000644509
1203	32	0.000000665299
1204	22	0.000000457393
1205	31	0.000000644509
1206	27	0.000000561346
1207	27	0.000000561346
1208	21	0.000000436603
1209	32	0.000000665299
1210	21	0.000000436603
1211	26	0.000000540556
1212	24	0.000000498974
1213	15	0.000000311859
1214	21	0.000000436603
1215	22	0.000000457393
1216	30	0.000000623718
1217	23	0.000000478184
1218	23	0.000000478184
1219	28	0.000000582137
1220	13	0.000000270278
1221	24	0.000000498974
1222	18	0.000000374231
1223	20	0.000000415812
1224	22	0.000000457393
1225	15	0.000000311859
1226	15	0.000000311859
1227	25	0.000000519765
1228	26	0.000000540556
1229	16	0.000000332650
