id	count	probability
2655	1	0.000001446910
2660	1	0.000001446910
2672	1	0.000001446910
2679	1	0.000001446910
2710	1	0.000001446910
2712	1	0.000001446910
2731	1	0.000001446910
2767	1	0.000001446910
2772	1	0.000001446910
2820	1	0.000001446910
2831	1	0.000001446910
2834	1	0.000001446910
2851	2	0.000002893820
2863	1	0.000001446910
2913	1	0.000001446910
2918	1	0.000001446910
2941	1	0.000001446910
2946	1	0.000001446910
3032	1	0.000001446910
3045	1	0.000001446910
3069	1	0.000001446910
3152	1	0.000001446910
3180	1	0.000001446910
3194	1	0.000001446910
3224	1	0.000001446910
3230	1	0.000001446910
3316	1	0.000001446910
3324	1	0.000001446910
3339	1	0.000001446910
3350	1	0.000001446910
3352	1	0.000001446910
3373	1	0.000001446910
3388	1	0.000001446910
3493	1	0.000001446910
3513	1	0.000001446910
3534	1	0.000001446910
3554	1	0.000001446910
3573	1	0.000001446910
3587	1	0.000001446910
3650	1	0.000001446910
3654	1	0.000001446910
3681	1	0.000001446910
3793	1	0.000001446910
3846	1	0.000001446910
3854	1	0.000001446910
3895	1	0.000001446910
4080	1	0.000001446910
4213	1	0.000001446910
4218	1	0.000001446910
4220	1	0.000001446910
4222	1	0.000001446910
4228	1	0.000001446910
4236	1	0.000001446910
4284	1	0.000001446910
4449	1	0.000001446910
4564	1	0.000001446910
4626	1	0.000001446910
4812	1	0.000001446910
4942	1	0.000001446910
5085	1	0.000001446910
5190	1	0.000001446910
5307	1	0.000001446910
5474	1	0.000001446910
5543	1	0.000001446910
5550	1	0.000001446910
5596	1	0.000001446910
5639	1	0.000001446910
5758	1	0.000001446910
5989	1	0.000001446910
6019	1	0.000001446910
6030	1	0.000001446910
6155	1	0.000001446910
6214	1	0.000001446910
6221	1	0.000001446910
6412	2	0.000002893820
6457	1	0.000001446910
6876	1	0.000001446910
7263	1	0.000001446910
7342	1	0.000001446910
7611	1	0.000001446910
8108	1	0.000001446910
8993	1	0.000001446910
9933	1	0.000001446910
9943	1	0.000001446910
9954	1	0.000001446910
9975	1	0.000001446910
9990	1	0.000001446910
